Well,Gradient,Constituent,CAS,Units,Date,MDL,PQL,Flags,Obs,key
ARGWA-20,u,Cobalt,7440-48-4,mg/L,10/16/2018,0.0004,0.0025,ND,< 0.00040,ARGWA-20-10/16/2018-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,8/20/2019,7.5e-05,0.0005,J,0.00015,ARGWA-20-8/20/2019-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,10/7/2019,7.5e-05,0.0005,ND,< 0.000075,ARGWA-20-10/7/2019-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,4/6/2020,0.00013,0.0005,J,0.00039,ARGWA-20-4/6/2020-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,6/25/2020,0.00013,0.0025,J,0.00015,ARGWA-20-6/25/2020-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,8/19/2020,0.00013,0.0025,J,0.00064,ARGWA-20-8/19/2020-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,9/30/2020,0.00013,0.0025,J,0.00031,ARGWA-20-9/30/2020-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,2/9/2021,0.00013,0.0025,J,0.00038,ARGWA-20-2/9/2021-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,9/8/2021,0.00013,0.0025,J,0.00050,ARGWA-20-9/8/2021-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,2/1/2022,0.00026,0.0025,ND,< 0.00026,ARGWA-20-2/1/2022-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,9/2/2022,0.0003,0.001,ND,< 0.000300,ARGWA-20-9/2/2022-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,2/1/2023,0.0003,0.001,J,0.000458,ARGWA-20-2/1/2023-Cobalt
ARGWA-20,u,Cobalt,7440-48-4,mg/L,8/10/2023,0.0003,0.001,J,0.000814,ARGWA-20-8/10/2023-Cobalt
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/29/2016,0.082,0.2,ND,< 0.082,ARGWA-20-8/29/2016-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/24/2016,0.02,0.3,J,0.04,ARGWA-20-10/24/2016-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,1/25/2017,0.082,0.2,ND,< 0.082,ARGWA-20-1/25/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/10/2017,0.082,0.082,ND,< 0.082,ARGWA-20-4/10/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,6/20/2017,0.082,0.2,ND,< 0.082,ARGWA-20-6/20/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/24/2017,0.082,0.2,ND,< 0.082,ARGWA-20-10/24/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/9/2018,0.082,0.2,ND,< 0.082,ARGWA-20-4/9/2018-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/16/2018,0.082,0.2,ND,< 0.082,ARGWA-20-10/16/2018-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,3/27/2019,0.026,0.2,ND,< 0.026,ARGWA-20-3/27/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/20/2019,0.026,0.2,J,0.042,ARGWA-20-8/20/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/7/2019,0.026,0.2,J,0.036,ARGWA-20-10/7/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/6/2020,0.026,0.1,J,0.059,ARGWA-20-4/6/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,6/25/2020,0.026,0.1,ND,< 0.026,ARGWA-20-6/25/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/19/2020,0.026,0.1,ND,< 0.026,ARGWA-20-8/19/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/30/2020,0.026,0.1,J,0.032,ARGWA-20-9/30/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/9/2021,0.026,0.1,J,0.048,ARGWA-20-2/9/2021-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/8/2021,0.026,0.1,J,0.067,ARGWA-20-9/8/2021-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/1/2022,0.026,0.1,J,0.028,ARGWA-20-2/1/2022-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/2/2022,0.033,0.1,,0.122,ARGWA-20-9/2/2022-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/1/2023,0.033,0.1,,0.121,ARGWA-20-2/1/2023-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/10/2023,0.033,0.1,ND,< 0.0330,ARGWA-20-8/10/2023-Fluoride
ARGWA-20,u,Lead,7439-92-1,mg/L,5/15/2009,0.00075,0.00075,ND,< 0.00075,ARGWA-20-5/15/2009-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,12/5/2009,0.0038,0.0038,ND,< 0.0038,ARGWA-20-12/5/2009-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,6/1/2010,0.0005,0.013,ND,< 0.0005,ARGWA-20-6/1/2010-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/11/2010,0.0005,0.013,ND,< 0.0005,ARGWA-20-11/11/2010-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,5/17/2011,0.0035,0.013,ND,< 0.0035,ARGWA-20-5/17/2011-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/8/2011,0.0023,0.013,ND,< 0.0023,ARGWA-20-11/8/2011-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/9/2012,0.0025,0.013,ND,< 0.0025,ARGWA-20-11/9/2012-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,5/14/2013,0.0025,0.013,ND,< 0.0025,ARGWA-20-5/14/2013-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/5/2013,0.0025,0.013,ND,< 0.0025,ARGWA-20-11/5/2013-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,6/9/2014,0.0025,0.013,ND,< 0.0025,ARGWA-20-6/9/2014-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/18/2014,0.0025,0.013,ND,< 0.0025,ARGWA-20-11/18/2014-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,4/14/2015,0.0025,0.013,ND,< 0.0025,ARGWA-20-4/14/2015-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,11/4/2015,0.0025,0.013,ND,< 0.0025,ARGWA-20-11/4/2015-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,6/22/2016,0.00035,0.0013,ND,< 0.00035,ARGWA-20-6/22/2016-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,8/29/2016,0.00035,0.0013,ND,< 0.00035,ARGWA-20-8/29/2016-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,10/24/2016,0.0001,0.005,ND,< 0.0001,ARGWA-20-10/24/2016-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,1/25/2017,0.00035,0.0013,J,0.00037,ARGWA-20-1/25/2017-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,4/10/2017,0.00035,0.00035,ND,< 0.00035,ARGWA-20-4/10/2017-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,6/20/2017,0.00035,0.0013,ND,< 0.00035,ARGWA-20-6/20/2017-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,10/24/2017,0.00035,0.0013,ND,< 0.00035,ARGWA-20-10/24/2017-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,4/9/2018,0.00035,0.0013,ND,< 0.00035,ARGWA-20-4/9/2018-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,10/16/2018,0.00035,0.0013,ND,< 0.00035,ARGWA-20-10/16/2018-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,3/27/2019,0.00035,0.0013,ND,< 0.00035,ARGWA-20-3/27/2019-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,8/20/2019,0.00013,0.001,ND,< 0.00013,ARGWA-20-8/20/2019-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,10/7/2019,0.00013,0.001,,0.00014,ARGWA-20-10/7/2019-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,4/6/2020,0.00013,0.001,J,0.00033,ARGWA-20-4/6/2020-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,8/19/2020,0.00013,0.001,J,0.00039,ARGWA-20-8/19/2020-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,9/30/2020,0.00013,0.001,J,0.00022,ARGWA-20-9/30/2020-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,2/9/2021,0.00013,0.001,J,0.00033,ARGWA-20-2/9/2021-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,9/8/2021,0.00013,0.001,J,0.00024,ARGWA-20-9/8/2021-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,2/1/2022,0.00017,0.001,ND,< 0.00017,ARGWA-20-2/1/2022-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,9/2/2022,0.0005,0.002,ND,< 0.000500,ARGWA-20-9/2/2022-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,2/1/2023,0.0005,0.002,ND,< 0.000500,ARGWA-20-2/1/2023-Lead
ARGWA-20,u,Lead,7439-92-1,mg/L,8/10/2023,0.0005,0.002,ND,< 0.000500,ARGWA-20-8/10/2023-Lead
ARGWA-20,u,Lithium,7439-93-2,mg/L,8/29/2016,0.0032,0.005,ND,< 0.0032,ARGWA-20-8/29/2016-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,10/24/2016,0.0103,0.05,ND,< 0.0103,ARGWA-20-10/24/2016-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,1/25/2017,0.0032,0.005,ND,< 0.0032,ARGWA-20-1/25/2017-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,4/10/2017,0.0032,0.0032,ND,< 0.0032,ARGWA-20-4/10/2017-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,6/20/2017,0.0032,0.005,ND,< 0.0032,ARGWA-20-6/20/2017-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,10/24/2017,0.0032,0.005,ND,< 0.0032,ARGWA-20-10/24/2017-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,4/9/2018,0.0011,0.005,J,0.0021,ARGWA-20-4/9/2018-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,10/16/2018,0.0011,0.005,J,0.0018,ARGWA-20-10/16/2018-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,8/20/2019,0.0034,0.005,ND,< 0.0034,ARGWA-20-8/20/2019-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,10/7/2019,0.0034,0.005,,0.0066,ARGWA-20-10/7/2019-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,4/6/2020,0.0034,0.005,ND,< 0.0034,ARGWA-20-4/6/2020-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,6/25/2020,0.0034,0.005,ND,< 0.0034,ARGWA-20-6/25/2020-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,8/19/2020,0.0034,0.005,ND,< 0.0034,ARGWA-20-8/19/2020-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,9/30/2020,0.0034,0.005,ND,< 0.0034,ARGWA-20-9/30/2020-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,2/9/2021,0.0034,0.005,ND,< 0.0034,ARGWA-20-2/9/2021-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,9/8/2021,0.0034,0.005,ND,< 0.0034,ARGWA-20-9/8/2021-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,2/1/2022,0.00083,0.005,J,0.0015,ARGWA-20-2/1/2022-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,9/2/2022,0.003,0.01,ND,< 0.00300,ARGWA-20-9/2/2022-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,2/1/2023,0.003,0.01,ND,< 0.00300,ARGWA-20-2/1/2023-Lithium
ARGWA-20,u,Lithium,7439-93-2,mg/L,8/10/2023,0.003,0.01,ND,< 0.00300,ARGWA-20-8/10/2023-Lithium
ARGWA-20,u,Mercury,7439-97-6,mg/L,8/29/2016,7e-05,0.0002,ND,< 0.00007,ARGWA-20-8/29/2016-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,10/24/2016,4.1e-05,0.0005,ND,< 0.000041,ARGWA-20-10/24/2016-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,1/25/2017,7e-05,0.0002,,0.000072,ARGWA-20-1/25/2017-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,4/10/2017,7e-05,7e-05,ND,< 0.00007,ARGWA-20-4/10/2017-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,6/20/2017,7e-05,0.0002,ND,< 0.000070,ARGWA-20-6/20/2017-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,10/24/2017,7e-05,0.0002,ND,< 0.000070,ARGWA-20-10/24/2017-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,4/9/2018,7e-05,0.0002,ND,< 0.000070,ARGWA-20-4/9/2018-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,10/16/2018,7e-05,0.0002,ND,< 0.000070,ARGWA-20-10/16/2018-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,8/20/2019,0.0001,0.0002,ND,< 0.00010,ARGWA-20-8/20/2019-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,8/19/2020,0.00013,0.0002,ND,< 0.00013,ARGWA-20-8/19/2020-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,9/8/2021,0.00013,0.0002,ND,< 0.00013,ARGWA-20-9/8/2021-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,2/1/2022,0.00013,0.0002,ND,< 0.00013,ARGWA-20-2/1/2022-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,9/2/2022,6.7e-05,0.0002,ND,< 0.0000670,ARGWA-20-9/2/2022-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,2/1/2023,6.7e-05,0.0002,ND,< 0.0000670,ARGWA-20-2/1/2023-Mercury
ARGWA-20,u,Mercury,7439-97-6,mg/L,8/10/2023,6.7e-05,0.0002,ND,< 0.0000670,ARGWA-20-8/10/2023-Mercury
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,8/29/2016,0.00085,0.015,ND,< 0.00085,ARGWA-20-8/29/2016-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,10/24/2016,0.0017,0.01,ND,< 0.0017,ARGWA-20-10/24/2016-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,1/25/2017,0.00085,0.015,ND,< 0.00085,ARGWA-20-1/25/2017-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,4/10/2017,0.00085,0.00085,ND,< 0.00085,ARGWA-20-4/10/2017-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,6/20/2017,0.00085,0.015,ND,< 0.00085,ARGWA-20-6/20/2017-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,10/24/2017,0.00085,0.015,ND,< 0.00085,ARGWA-20-10/24/2017-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,4/9/2018,0.00085,0.015,ND,< 0.00085,ARGWA-20-4/9/2018-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,10/16/2018,0.002,0.015,ND,< 0.0020,ARGWA-20-10/16/2018-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,8/20/2019,0.00061,0.005,ND,< 0.00061,ARGWA-20-8/20/2019-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,6/25/2020,0.00061,0.015,ND,< 0.00061,ARGWA-20-6/25/2020-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,8/19/2020,0.00061,0.015,ND,< 0.00061,ARGWA-20-8/19/2020-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,9/30/2020,0.00061,0.015,ND,< 0.00061,ARGWA-20-9/30/2020-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,2/9/2021,0.00061,0.015,ND,< 0.00061,ARGWA-20-2/9/2021-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,9/8/2021,0.00061,0.015,ND,< 0.00061,ARGWA-20-9/8/2021-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,2/1/2022,0.00061,0.015,ND,< 0.00061,ARGWA-20-2/1/2022-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,9/2/2022,0.0002,0.001,ND,< 0.000200,ARGWA-20-9/2/2022-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,2/1/2023,0.0002,0.001,ND,< 0.000200,ARGWA-20-2/1/2023-Molybdenum
ARGWA-20,u,Molybdenum,7439-98-7,mg/L,8/10/2023,0.0002,0.001,ND,< 0.000200,ARGWA-20-8/10/2023-Molybdenum
ARGWA-20,u,pH,F-PH,SU,6/22/2016,,,,5.5,ARGWA-20-6/22/2016-pH
ARGWA-20,u,pH,F-PH,SU,8/29/2016,,,,5.64,ARGWA-20-8/29/2016-pH
ARGWA-20,u,pH,F-PH,SU,10/24/2016,,,,5.6,ARGWA-20-10/24/2016-pH
ARGWA-20,u,pH,F-PH,SU,1/25/2017,,,,5.65,ARGWA-20-1/25/2017-pH
ARGWA-20,u,pH,F-PH,SU,4/10/2017,,,,5.42,ARGWA-20-4/10/2017-pH
ARGWA-20,u,pH,F-PH,SU,6/20/2017,,,,5.59,ARGWA-20-6/20/2017-pH
ARGWA-20,u,pH,F-PH,SU,10/24/2017,,,,5.58,ARGWA-20-10/24/2017-pH
ARGWA-20,u,pH,F-PH,SU,4/9/2018,,,,5.78,ARGWA-20-4/9/2018-pH
ARGWA-20,u,pH,F-PH,SU,10/16/2018,,,,5.69,ARGWA-20-10/16/2018-pH
ARGWA-20,u,pH,F-PH,SU,3/27/2019,,,,5.96,ARGWA-20-3/27/2019-pH
ARGWA-20,u,pH,F-PH,SU,8/20/2019,,,,5.57,ARGWA-20-8/20/2019-pH
ARGWA-20,u,pH,F-PH,SU,10/7/2019,,,,5.65,ARGWA-20-10/7/2019-pH
ARGWA-20,u,pH,F-PH,SU,4/6/2020,,,,5.53,ARGWA-20-4/6/2020-pH
ARGWA-20,u,pH,F-PH,SU,6/25/2020,,,,5.61,ARGWA-20-6/25/2020-pH
ARGWA-20,u,pH,F-PH,SU,8/19/2020,,,,6.16,ARGWA-20-8/19/2020-pH
ARGWA-20,u,pH,F-PH,SU,9/30/2020,,,,5.65,ARGWA-20-9/30/2020-pH
ARGWA-20,u,pH,F-PH,SU,2/9/2021,,,,5.66,ARGWA-20-2/9/2021-pH
ARGWA-20,u,pH,F-PH,SU,9/8/2021,,,,5.59,ARGWA-20-9/8/2021-pH
ARGWA-20,u,pH,F-PH,SU,2/1/2022,,,,5.14,ARGWA-20-2/1/2022-pH
ARGWA-20,u,pH,F-PH,SU,9/2/2022,,,,5.68,ARGWA-20-9/2/2022-pH
ARGWA-20,u,pH,F-PH,SU,2/1/2023,,,,5.7,ARGWA-20-2/1/2023-pH
ARGWA-20,u,pH,F-PH,SU,8/10/2023,,,,5.55,ARGWA-20-8/10/2023-pH
ARGWA-20,u,Selenium,7782-49-2,mg/L,5/15/2009,0.001,0.001,o,0.0070,ARGWA-20-5/15/2009-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,12/5/2009,0.0033,0.0033,ND,< 0.0033,ARGWA-20-12/5/2009-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,6/1/2010,0.001,0.013,ND,< 0.001,ARGWA-20-6/1/2010-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/11/2010,0.001,0.013,ND,< 0.001,ARGWA-20-11/11/2010-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,5/17/2011,0.0055,0.013,ND,< 0.0055,ARGWA-20-5/17/2011-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/8/2011,0.0033,0.013,ND,< 0.0033,ARGWA-20-11/8/2011-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/9/2012,0.005,0.005,ND,< 0.005,ARGWA-20-11/9/2012-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,5/14/2013,0.005,0.005,ND,< 0.005,ARGWA-20-5/14/2013-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/5/2013,0.005,0.005,ND,< 0.005,ARGWA-20-11/5/2013-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,6/9/2014,0.005,0.005,ND,< 0.005,ARGWA-20-6/9/2014-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/18/2014,0.005,0.005,ND,< 0.005,ARGWA-20-11/18/2014-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,4/14/2015,0.005,0.005,ND,< 0.005,ARGWA-20-4/14/2015-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,11/4/2015,0.0025,0.005,ND,< 0.0025,ARGWA-20-11/4/2015-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,6/22/2016,0.00024,0.0013,,0.0019,ARGWA-20-6/22/2016-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,8/29/2016,0.00024,0.0013,,0.0019,ARGWA-20-8/29/2016-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,10/24/2016,0.001,0.01,J,0.0023,ARGWA-20-10/24/2016-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,1/25/2017,0.00024,0.0013,,0.0015,ARGWA-20-1/25/2017-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,4/10/2017,0.00024,0.00024,J,0.0011,ARGWA-20-4/10/2017-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,6/20/2017,0.00024,0.0013,,0.0016,ARGWA-20-6/20/2017-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,10/24/2017,0.00024,0.0013,J,0.0012,ARGWA-20-10/24/2017-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,4/9/2018,0.00024,0.0013,J,0.0012,ARGWA-20-4/9/2018-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,10/16/2018,0.00071,0.0013,,0.0015,ARGWA-20-10/16/2018-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,3/27/2019,0.00071,0.0013,,0.0015,ARGWA-20-3/27/2019-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,8/20/2019,0.0015,0.005,J,0.0015,ARGWA-20-8/20/2019-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,10/7/2019,0.0015,0.005,,0.0016,ARGWA-20-10/7/2019-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,4/6/2020,0.0015,0.005,J,0.0017,ARGWA-20-4/6/2020-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,8/19/2020,0.0015,0.005,J,0.0015,ARGWA-20-8/19/2020-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,9/30/2020,0.0015,0.005,J,0.0016,ARGWA-20-9/30/2020-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,2/9/2021,0.0015,0.005,J,0.0016,ARGWA-20-2/9/2021-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,9/8/2021,0.0015,0.005,ND,< 0.0015,ARGWA-20-9/8/2021-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,2/1/2022,0.00074,0.005,J,0.0015,ARGWA-20-2/1/2022-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,9/2/2022,0.0015,0.005,ND,< 0.00150,ARGWA-20-9/2/2022-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,2/1/2023,0.0015,0.005,ND,< 0.00150,ARGWA-20-2/1/2023-Selenium
ARGWA-20,u,Selenium,7782-49-2,mg/L,8/10/2023,0.0015,0.005,ND,< 0.00150,ARGWA-20-8/10/2023-Selenium
ARGWA-20,u,Silver,7440-22-4,mg/L,5/15/2009,0.0005,0.0005,ND,< 0.0005,ARGWA-20-5/15/2009-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,12/5/2009,0.00025,0.00025,,0.00043,ARGWA-20-12/5/2009-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,6/1/2010,0.00025,0.0025,ND,< 0.00025,ARGWA-20-6/1/2010-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,11/11/2010,0.0005,0.0025,ND,< 0.0005,ARGWA-20-11/11/2010-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,5/17/2011,0.0005,0.0025,ND,< 0.0005,ARGWA-20-5/17/2011-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,11/9/2012,0.0005,0.0025,ND,< 0.0005,ARGWA-20-11/9/2012-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,5/14/2013,0.0005,0.0025,ND,< 0.0005,ARGWA-20-5/14/2013-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,11/5/2013,0.0005,0.0025,ND,< 0.0005,ARGWA-20-11/5/2013-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,6/9/2014,0.0005,0.0025,ND,< 0.0005,ARGWA-20-6/9/2014-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,11/18/2014,0.0005,0.0025,ND,< 0.0005,ARGWA-20-11/18/2014-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,4/14/2015,0.0005,0.0025,ND,< 0.0005,ARGWA-20-4/14/2015-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,11/4/2015,0.0005,0.0025,ND,< 0.0005,ARGWA-20-11/4/2015-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,6/22/2016,0.00011,0.00025,ND,< 0.00011,ARGWA-20-6/22/2016-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,10/24/2016,0.0005,0.01,ND,< 0.0005,ARGWA-20-10/24/2016-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,4/10/2017,0.00011,0.00011,ND,< 0.00011,ARGWA-20-4/10/2017-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,10/24/2017,0.00011,0.0013,ND,< 0.00011,ARGWA-20-10/24/2017-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,4/9/2018,0.00011,0.0013,ND,< 0.00011,ARGWA-20-4/9/2018-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,10/16/2018,0.00011,0.0013,ND,< 0.00011,ARGWA-20-10/16/2018-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,3/27/2019,0.00011,0.0013,ND,< 0.00011,ARGWA-20-3/27/2019-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,10/7/2019,0.00018,0.001,,0.00031,ARGWA-20-10/7/2019-Silver
ARGWA-20,u,Silver,7440-22-4,mg/L,4/6/2020,0.00018,0.001,ND,< 0.00018,ARGWA-20-4/6/2020-Silver
